date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
9/22/2024,2024Q3,40392,Summerhouse,regular_sale,1989,1210000,-4,5,93,13010.753,Tyttebærstien 23,9690,Fjerritslev,North jutland,Jutland,3.35,1.13,4.34
9/21/2024,2024Q3,40566,Summerhouse,regular_sale,1972,1520000,-5,5,101,15049.505,Leopardvej 15,6880,Tarm,South jutland,Jutland,3.35,1.13,4.34
9/20/2024,2024Q3,40632,Villa,regular_sale,1959,7300000,-1,6,148,49324.324,Jægersborgvej 56B,2800,Kongens Lyngby,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/20/2024,2024Q3,40633,Townhouse,regular_sale,2017,2995000,0,3,106,28254.717,Græsgangen 11,4100,Ringsted,Other islands,Zealand,3.35,1.13,4.34
9/19/2024,2024Q3,40743,Villa,regular_sale,1575,1065000,-11,5,162,6574.074,Søndergade 11,6270,Tønder,South jutland,Jutland,3.35,1.13,4.34
9/19/2024,2024Q3,40644,Villa,regular_sale,1903,550000,0,5,110,5000,Ãstruplundvej 15,8740,Brædstrup,East & mid jutland,Jutland,3.35,1.13,4.34
9/19/2024,2024Q3,40763,Townhouse,regular_sale,1987,3250000,-1,4,127,25590.55,Holme Parkvej 20,8270,Højbjerg,East & mid jutland,Jutland,3.35,1.13,4.34
9/19/2024,2024Q3,40674,Villa,regular_sale,1956,4395000,0,5,118,37245.76,Ãgerupvej 194,2750,Ballerup,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/19/2024,2024Q3,40770,Farm,regular_sale,1930,1430000,0,4,207,6908.2124,Nordskovvej 38,6100,Haderslev,South jutland,Jutland,3.35,1.13,4.34
9/19/2024,2024Q3,40738,Townhouse,regular_sale,1976,3450000,0,4,123,28048.781,Arvadsvej 2,8220,Brabrand,East & mid jutland,Jutland,3.35,1.13,4.34
9/19/2024,2024Q3,40803,Apartment,regular_sale,1910,5300000,0,3,99,53535.355,"Nyboesgade 81, 3",7100,Vejle,South jutland,Jutland,3.35,1.13,4.34
9/19/2024,2024Q3,40657,Villa,regular_sale,1976,1775000,-4,8,172,10319.768,Vindelevgård 99,7830,Vinderup,South jutland,Jutland,3.35,1.13,4.34
9/19/2024,2024Q3,40760,Villa,regular_sale,1999,3035000,-7,6,151,20099.338,Lavendelvej 20,6000,Kolding,South jutland,Jutland,3.35,1.13,4.34
9/19/2024,2024Q3,40824,Apartment,regular_sale,1853,4175000,0,3,58,71982.76,"Valkendorfsgade 9, st. tv",1151,København K,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/18/2024,2024Q3,40960,Townhouse,regular_sale,1987,1595000,0,3,77,20714.285,Kirsebærhaven 47,4632,Bjæverskov,Other islands,Zealand,3.35,1.13,4.34
9/18/2024,2024Q3,40991,Apartment,regular_sale,2020,6100000,0,5,109,55963.305,"Cylindervej 17, 1. mf",2450,København SV,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/18/2024,2024Q3,40851,Villa,regular_sale,1996,5150000,-4,5,166,31024.096,Folebjerggårdsvej 16,3540,Lynge,North Zealand,Zealand,3.35,1.13,4.34
9/18/2024,2024Q3,40915,Apartment,regular_sale,1920,1660000,0,3,69,24057.97,"Skjoldsvej 4, st. th",7480,Vildbjerg,South jutland,Jutland,3.35,1.13,4.34
9/18/2024,2024Q3,40992,Villa,regular_sale,2011,3275000,0,6,180,18194.445,Blæsenborg Alle 22,6950,Ringkøbing,South jutland,Jutland,3.35,1.13,4.34
9/18/2024,2024Q3,40989,Townhouse,regular_sale,2017,2935000,-2,3,100,29350,Sølykken 15,8530,Hjortshøj,East & mid jutland,Jutland,3.35,1.13,4.34
9/18/2024,2024Q3,40874,Villa,regular_sale,1965,3275000,0,4,111,29504.504,Kirkeholmen 5,2630,Taastrup,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/18/2024,2024Q3,40834,Villa,regular_sale,1977,3600000,-4,6,204,17647.059,Kildevænget 1,3320,Skævinge,North Zealand,Zealand,3.35,1.13,4.34
9/18/2024,2024Q3,40984,Villa,regular_sale,1966,1630000,-18,5,170,9588.235,LÃ¼tzensvej 16,4220,Korsør,Other islands,Zealand,3.35,1.13,4.34
9/18/2024,2024Q3,40998,Apartment,regular_sale,1910,812500,0,2,64,12695.3125,"Sundvej 6A, 2",8700,Horsens,East & mid jutland,Jutland,3.35,1.13,4.34
9/18/2024,2024Q3,40870,Villa,regular_sale,1902,498000,0,3,134,3716.418,Birkevej 2,9550,Mariager,North jutland,Jutland,3.35,1.13,4.34
9/18/2024,2024Q3,40865,Villa,regular_sale,1917,1675000,0,5,151,11092.715,Burgårdevej 30,8654,Bryrup,East & mid jutland,Jutland,3.35,1.13,4.34
9/18/2024,2024Q3,40859,Apartment,regular_sale,1965,1950000,0,4,94,20744.682,"Snerlevej 58, 2. tv",3000,Helsingør,North Zealand,Zealand,3.35,1.13,4.34
9/18/2024,2024Q3,40901,Summerhouse,regular_sale,2018,4515000,0,4,118,38262.71,Neptunvej 4B,6720,Fanø,South jutland,Jutland,3.35,1.13,4.34
9/18/2024,2024Q3,40899,Villa,regular_sale,1964,3100000,-3,6,158,19620.254,Lyngmosen 33,2640,Hedehusene,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/17/2024,2024Q3,41222,Villa,regular_sale,1960,450000,0,4,116,3879.3103,Peder Rimmensgade 30,9850,Hirtshals,North jutland,Jutland,3.35,1.13,4.34
9/17/2024,2024Q3,41059,Summerhouse,regular_sale,1982,1300000,-18,4,81,16049.383,Parasolhatten 14,9260,Gistrup,North jutland,Jutland,3.35,1.13,4.34
9/17/2024,2024Q3,41111,Townhouse,regular_sale,1910,500000,0,4,100,5000,Klingenbergsgade 6,7900,Nykøbing M,South jutland,Jutland,3.35,1.13,4.34
9/17/2024,2024Q3,41202,Summerhouse,family_sale,1974,1325000,0,5,66,20075.758,Engbjerget 20,4300,Holbæk,Other islands,Zealand,3.35,1.13,4.34
9/17/2024,2024Q3,41072,Apartment,regular_sale,1964,505000,-4,1,68,7426.4707,"Parkvej 10, 1. tv",4700,Næstved,Other islands,Zealand,3.35,1.13,4.34
9/17/2024,2024Q3,41037,Summerhouse,regular_sale,2000,1676250,3,3,84,19955.357,Tyttebærstien 54,9690,Fjerritslev,North jutland,Jutland,3.35,1.13,4.34
9/17/2024,2024Q3,41123,Farm,regular_sale,1877,8000000,0,8,160,50000,Søbjergvej 10,4000,Roskilde,Other islands,Zealand,3.35,1.13,4.34
9/16/2024,2024Q3,41376,Villa,regular_sale,1973,1050000,-13,4,149,7046.98,Magnoliavænget 9,7000,Fredericia,South jutland,Jutland,3.35,1.13,4.34
9/16/2024,2024Q3,41385,Apartment,regular_sale,2005,3350000,-4,3,108,31018.518,"Stuhrs Brygge 19, 1. th",9000,Aalborg,North jutland,Jutland,3.35,1.13,4.34
9/16/2024,2024Q3,41283,Townhouse,regular_sale,1961,440000,-11,3,80,5500,Kastanievej 37,9900,Frederikshavn,North jutland,Jutland,3.35,1.13,4.34
9/16/2024,2024Q3,41263,Villa,regular_sale,1960,1600000,-16,4,104,15384.615,Mindegade 42,8700,Horsens,East & mid jutland,Jutland,3.35,1.13,4.34
9/16/2024,2024Q3,41389,Villa,regular_sale,1963,2350000,-6,7,177,13276.836,Fårupvej 42,8471,Sabro,East & mid jutland,Jutland,3.35,1.13,4.34
9/16/2024,2024Q3,41245,Villa,regular_sale,1977,2295000,0,4,146,15719.178,Mårvænget 3,6000,Kolding,South jutland,Jutland,3.35,1.13,4.34
9/16/2024,2024Q3,41299,Villa,regular_sale,1912,275000,-30,5,141,1950.3546,Horslundevej 13,4900,Nakskov,Other islands,Zealand,3.35,1.13,4.34
9/16/2024,2024Q3,41428,Apartment,regular_sale,1957,1700000,0,1,48,35416.668,"Skelhøjvej 25A, st. tv",2800,Kongens Lyngby,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/16/2024,2024Q3,41390,Apartment,regular_sale,1939,975000,0,1,30,32500,"Tåsingegade 14, 1. 2",8200,Aarhus N,East & mid jutland,Jutland,3.35,1.13,4.34
9/15/2024,2024Q3,41442,Villa,regular_sale,1991,450000,0,3,130,3461.5386,Bjergvej 5,4840,Nørre Alslev,Other islands,Zealand,3.35,1.13,4.34
9/15/2024,2024Q3,41617,Townhouse,regular_sale,2004,1520000,0,3,73,20821.918,Langørvej 21,8381,Tilst,East & mid jutland,Jutland,3.35,1.13,4.34
9/15/2024,2024Q3,41543,Villa,regular_sale,1915,4000000,0,3,95,42105.26,Strandvejen 7,5960,Marstal,Fyn & islands,Fyn & islands,3.35,1.13,4.34
9/15/2024,2024Q3,41627,Villa,regular_sale,2022,2425000,-5,4,120,20208.334,Vestergade 343,6792,Rømø,South jutland,Jutland,3.35,1.13,4.34
9/15/2024,2024Q3,41569,Summerhouse,regular_sale,1830,800000,-20,3,85,9411.765,Lergravvej 26,4760,Vordingborg,Other islands,Zealand,3.35,1.13,4.34
9/15/2024,2024Q3,41511,Villa,regular_sale,1973,1145000,-4,5,130,8807.692,Westbanke 41,9990,Skagen,North jutland,Jutland,3.35,1.13,4.34
9/15/2024,2024Q3,41472,Villa,regular_sale,1942,550000,0,6,152,3618.4211,Bølling Skovvej 17,6064,Jordrup,South jutland,Jutland,3.35,1.13,4.34
9/15/2024,2024Q3,41451,Summerhouse,regular_sale,1971,900000,-5,3,67,13432.836,Plantagevej 18,8410,Rønde,East & mid jutland,Jutland,3.35,1.13,4.34
9/15/2024,2024Q3,41562,Summerhouse,regular_sale,2001,1995000,-5,4,95,21000,Polderrevsvej 11,8500,Grenaa,East & mid jutland,Jutland,3.35,1.13,4.34
9/15/2024,2024Q3,41621,Apartment,regular_sale,1911,2540000,-4,3,97,26185.566,"Prinsensgade 31, 4. th",9000,Aalborg,North jutland,Jutland,3.35,1.13,4.34
9/15/2024,2024Q3,41504,Villa,regular_sale,1986,1695000,0,5,158,10727.848,Grønvangen 4,7323,Give,South jutland,Jutland,3.35,1.13,4.34
9/15/2024,2024Q3,41565,Summerhouse,family_sale,1952,705000,0,3,37,19054.055,Klitten 38,8500,Grenaa,East & mid jutland,Jutland,3.35,1.13,4.34
9/15/2024,2024Q3,41460,Summerhouse,regular_sale,1976,900000,-10,4,114,7894.737,Majasvej 2,9670,Løgstør,North jutland,Jutland,3.35,1.13,4.34
9/15/2024,2024Q3,41541,Summerhouse,regular_sale,1976,920000,-8,3,70,13142.857,Træløbervej 10,5953,Tranekær,Fyn & islands,Fyn & islands,3.35,1.13,4.34
9/14/2024,2024Q3,41672,Villa,regular_sale,1953,1000000,0,2,80,12500,Syrenvej 12,8870,Langå,East & mid jutland,Jutland,3.35,1.13,4.34
9/14/2024,2024Q3,41695,Apartment,regular_sale,1900,1950000,0,6,185,10540.541,Odensevej 19B,5690,Tommerup,Fyn & islands,Fyn & islands,3.35,1.13,4.34
9/14/2024,2024Q3,41674,Villa,regular_sale,1922,1195000,0,5,111,10765.766,Baldersvej 6,4700,Næstved,Other islands,Zealand,3.35,1.13,4.34
9/14/2024,2024Q3,41657,Summerhouse,family_sale,1980,1208800,0,4,76,15905.263,Solsortevej 14,3120,Dronningmølle,North Zealand,Zealand,3.35,1.13,4.34
9/14/2024,2024Q3,41692,Townhouse,regular_sale,1920,2825000,-6,4,105,26904.762,Astre Alle 23,9000,Aalborg,North jutland,Jutland,3.35,1.13,4.34
9/14/2024,2024Q3,41650,Villa,regular_sale,1897,550000,0,3,80,6875,Landevejen 61,4684,Holmegaard,Other islands,Zealand,3.35,1.13,4.34
9/14/2024,2024Q3,41673,Summerhouse,regular_sale,2003,3995000,0,4,129,30968.992,Kjærgaardvej 141,6990,Ulfborg,South jutland,Jutland,3.35,1.13,4.34
9/13/2024,2024Q3,41706,Apartment,regular_sale,1989,1575000,0,3,89,17696.629,Jernkilde 20,7400,Herning,South jutland,Jutland,3.35,1.13,4.34
9/13/2024,2024Q3,41709,Villa,regular_sale,1985,1850000,-2,7,216,8564.814,Tranevænget 97,6830,Nørre Nebel,South jutland,Jutland,3.35,1.13,4.34
9/13/2024,2024Q3,41724,Villa,regular_sale,1982,1250000,-10,5,134,9328.358,Saxildsalle 26,4500,Nykøbing Sj,Other islands,Zealand,3.35,1.13,4.34
9/12/2024,2024Q3,41887,Villa,regular_sale,1972,1350000,-7,6,180,7500,Solhøj 7,8961,Allingåbro,East & mid jutland,Jutland,3.35,1.13,4.34
9/12/2024,2024Q3,41749,Villa,regular_sale,1912,1700000,0,4,94,18085.105,Lodderne 10,4330,Hvalsø,Other islands,Zealand,3.35,1.13,4.34
9/12/2024,2024Q3,41928,Villa,regular_sale,1958,900000,-5,5,138,6521.7393,Hovedgaden 67,6360,Tinglev,South jutland,Jutland,3.35,1.13,4.34
9/12/2024,2024Q3,41764,Summerhouse,regular_sale,1984,710000,-11,5,46,15434.782,Granlodden 2B,4500,Nykøbing Sj,Other islands,Zealand,3.35,1.13,4.34
9/12/2024,2024Q3,41810,Summerhouse,regular_sale,1972,800000,-11,4,130,6153.846,Kløvervænget 33,4571,Grevinge,Other islands,Zealand,3.35,1.13,4.34
9/12/2024,2024Q3,41921,Villa,regular_sale,1978,1600000,-11,4,124,12903.226,Sikavej 57,4050,Skibby,Other islands,Zealand,3.35,1.13,4.34
9/12/2024,2024Q3,41938,Villa,regular_sale,1977,1700000,-5,7,166,10240.964,Gedhøjen 7,8700,Horsens,East & mid jutland,Jutland,3.35,1.13,4.34
9/12/2024,2024Q3,41818,Townhouse,regular_sale,1983,900000,0,3,74,12162.162,Dybbølvej 5B,7100,Vejle,South jutland,Jutland,3.35,1.13,4.34
9/12/2024,2024Q3,41895,Townhouse,regular_sale,1980,3925000,-2,4,125,31400,Bringebakken 82,3500,Værløse,North Zealand,Zealand,3.35,1.13,4.34
9/12/2024,2024Q3,41752,Villa,regular_sale,1953,500000,0,3,95,5263.1577,Kirkevej 15,5672,Broby,Fyn & islands,Fyn & islands,3.35,1.13,4.34
9/12/2024,2024Q3,41918,Villa,regular_sale,1980,760000,-4,4,94,8085.1064,Karlstoftevænget 83,4970,Rødby,Other islands,Zealand,3.35,1.13,4.34
9/12/2024,2024Q3,41823,Summerhouse,regular_sale,2000,1875000,0,4,66,28409.092,Højlandet 21,9800,Hjørring,North jutland,Jutland,3.35,1.13,4.34
9/12/2024,2024Q3,41841,Summerhouse,other_sale,1986,932000,0,4,74,12594.595,Tangsnarrevej 2,4583,Sjællands Odde,Other islands,Zealand,3.35,1.13,4.34
9/12/2024,2024Q3,41931,Apartment,regular_sale,1963,2225000,-9,3,77,28896.104,"Bybjergvej 19, 1. tv",2970,Hørsholm,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/12/2024,2024Q3,41870,Summerhouse,regular_sale,1961,820000,-3,2,81,10123.457,Saltbæklund 1,4400,Kalundborg,Other islands,Zealand,3.35,1.13,4.34
9/12/2024,2024Q3,41907,Apartment,regular_sale,2017,4225000,0,3,84,50297.617,"Axel Strøbyes Vej 15, 3. th",2500,Valby,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/12/2024,2024Q3,41751,Villa,regular_sale,1959,1495000,0,6,190,7868.421,Stadion Alle 9,6621,Gesten,South jutland,Jutland,3.35,1.13,4.34
9/12/2024,2024Q3,41747,Apartment,regular_sale,1944,4700000,1,2,76,61842.105,"Aksel Møllers Have 16, 2. th",2000,Frederiksberg,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/11/2024,2024Q3,42110,Villa,regular_sale,2015,2900000,-3,6,158,18354.43,Bakkegårds AllÃ© 55,5550,Langeskov,Fyn & islands,Fyn & islands,3.35,1.13,4.34
9/11/2024,2024Q3,42057,Villa,regular_sale,1968,2925000,-2,4,157,18630.574,Helgesvej 4,3080,Tikøb,North Zealand,Zealand,3.35,1.13,4.34
9/11/2024,2024Q3,42002,Summerhouse,regular_sale,1986,2000000,0,3,56,35714.285,Evasvej 7,9480,Løkken,North jutland,Jutland,3.35,1.13,4.34
9/11/2024,2024Q3,42034,Townhouse,regular_sale,1978,1475000,0,4,92,16032.608,Hjortevænget 53,5800,Nyborg,Fyn & islands,Fyn & islands,3.35,1.13,4.34
9/11/2024,2024Q3,42086,Villa,regular_sale,1956,2030000,-2,5,126,16111.111,Holmstrupvej 14,4200,Slagelse,Other islands,Zealand,3.35,1.13,4.34
9/11/2024,2024Q3,42024,Summerhouse,regular_sale,1973,2500000,0,3,76,32894.74,Krebsevej 52,8400,Ebeltoft,East & mid jutland,Jutland,3.35,1.13,4.34
9/11/2024,2024Q3,41975,Villa,regular_sale,1985,1900000,0,5,113,16814.16,Hornshøjparken 163,7500,Holstebro,South jutland,Jutland,3.35,1.13,4.34
9/11/2024,2024Q3,42094,Villa,regular_sale,1966,1325000,-5,2,100,13250,Nyvej 1,5690,Tommerup,Fyn & islands,Fyn & islands,3.35,1.13,4.34
9/11/2024,2024Q3,42116,Villa,regular_sale,2020,312500,0,2,63,4960.3174,Lucernevej 1,4653,Karise,Other islands,Zealand,3.35,1.13,4.34
9/11/2024,2024Q3,42144,Summerhouse,regular_sale,1973,1075000,-10,4,112,9598.214,Bugten 4,6840,Oksbøl,South jutland,Jutland,3.35,1.13,4.34
9/11/2024,2024Q3,42074,Apartment,regular_sale,1904,5150000,0,3,75,68666.664,"Lykkesholms AllÃ© 7B, 1. th",1902,Frederiksberg C,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/11/2024,2024Q3,41956,Apartment,regular_sale,1972,1350000,0,2,71,19014.084,"Fredskovhellet 2G, st. 7",3400,Hillerød,North Zealand,Zealand,3.35,1.13,4.34
9/11/2024,2024Q3,41953,Villa,regular_sale,1966,2070000,-1,4,110,18818.182,Præstemarksvej 13,4070,Kirke Hyllinge,Other islands,Zealand,3.35,1.13,4.34
9/11/2024,2024Q3,42015,Townhouse,regular_sale,1985,2050000,-6,3,70,29285.715,Egebakken 17,3600,Frederikssund,North Zealand,Zealand,3.35,1.13,4.34
9/11/2024,2024Q3,41982,Apartment,regular_sale,1974,2260000,0,3,103,21941.748,"Vejledalen 64, st. th",2635,Ishøj,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/11/2024,2024Q3,42022,Villa,regular_sale,1913,1685000,0,5,140,12035.714,Arnevej 15,9900,Frederikshavn,North jutland,Jutland,3.35,1.13,4.34
9/10/2024,2024Q3,42186,Townhouse,regular_sale,1990,1225000,-5,2,63,19444.445,Vesterled 14,4690,Haslev,Other islands,Zealand,3.35,1.13,4.34
9/10/2024,2024Q3,42169,Apartment,regular_sale,1972,3105000,0,2,65,47769.23,"Roskildevej 53, 6. 605",2000,Frederiksberg,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/10/2024,2024Q3,42269,Summerhouse,regular_sale,1972,1770000,-4,4,70,25285.715,Hyttestien 3,6854,Henne,South jutland,Jutland,3.35,1.13,4.34
9/10/2024,2024Q3,42191,Villa,regular_sale,1958,2700000,-4,5,126,21428.572,Peder Gydes Vej 47,6700,Esbjerg,South jutland,Jutland,3.35,1.13,4.34
9/10/2024,2024Q3,42206,Villa,family_sale,1964,1305000,0,4,92,14184.782,Færgegårdsvej 37,5700,Svendborg,Fyn & islands,Fyn & islands,3.35,1.13,4.34
9/10/2024,2024Q3,42329,Townhouse,regular_sale,2011,1400000,0,3,85,16470.588,Lyngkrogen 12,4450,Jyderup,Other islands,Zealand,3.35,1.13,4.34
9/10/2024,2024Q3,42282,Farm,regular_sale,1928,500000,0,4,150,3333.3333,Tralskovvej 5,6200,Aabenraa,South jutland,Jutland,3.35,1.13,4.34
9/10/2024,2024Q3,42176,Apartment,regular_sale,1906,1700000,0,2,45,37777.777,"Godthåbs Alle 16, 1. tv",4700,Næstved,Other islands,Zealand,3.35,1.13,4.34
9/10/2024,2024Q3,42157,Apartment,regular_sale,1966,2213889,0,2,58,38170.5,"Næsborgvej 18, 2. tv",2650,Hvidovre,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/10/2024,2024Q3,42284,Villa,regular_sale,1977,1350000,-3,5,158,8544.304,Hjortevej 2,6950,Ringkøbing,South jutland,Jutland,3.35,1.13,4.34
9/10/2024,2024Q3,42227,Villa,regular_sale,1966,1975000,-1,4,112,17633.928,J P Jakobsens Vej 29,7430,Ikast,South jutland,Jutland,3.35,1.13,4.34
9/10/2024,2024Q3,42220,Apartment,regular_sale,1972,1390000,0,2,71,19577.465,"Fredskovhellet 2H, 2. 60",3400,Hillerød,North Zealand,Zealand,3.35,1.13,4.34
9/10/2024,2024Q3,42209,Apartment,regular_sale,1900,930000,0,3,92,10108.695,"Banevej 10, st",4296,Nyrup,Other islands,Zealand,3.35,1.13,4.34
9/10/2024,2024Q3,42190,Townhouse,regular_sale,1987,1695000,-6,4,93,18225.807,Anderuplunden 56,5270,Odense N,Fyn & islands,Fyn & islands,3.35,1.13,4.34
9/10/2024,2024Q3,42276,Villa,regular_sale,1962,525000,0,4,95,5526.316,Nørrebro 185,5900,Rudkøbing,Fyn & islands,Fyn & islands,3.35,1.13,4.34
9/10/2024,2024Q3,42289,Villa,regular_sale,1965,1295000,0,5,124,10443.549,Frederiksmindevej 22,4640,Faxe,Other islands,Zealand,3.35,1.13,4.34
9/10/2024,2024Q3,42236,Apartment,regular_sale,1911,2395000,0,2,58,41293.1,"Fåborggade 12, 2. th",8000,Aarhus C,East & mid jutland,Jutland,3.35,1.13,4.34
9/10/2024,2024Q3,42182,Villa,regular_sale,1942,415000,-17,5,85,4882.353,Arevadbrovej 46,8632,Lemming,East & mid jutland,Jutland,3.35,1.13,4.34
9/10/2024,2024Q3,42310,Villa,regular_sale,1972,1800000,-5,5,138,13043.479,Månebakken 9,4400,Kalundborg,Other islands,Zealand,3.35,1.13,4.34
9/10/2024,2024Q3,42332,Townhouse,regular_sale,2018,2995000,0,3,84,35654.76,Kongelysvej 19,2640,Hedehusene,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/10/2024,2024Q3,42372,Apartment,regular_sale,2006,8750000,0,4,152,57565.79,"Weidekampsgade 65, 5. tv",2300,København S,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/10/2024,2024Q3,42265,Apartment,regular_sale,1972,2525000,0,3,99,25505.05,"Elmelyparken 7C, 1. th",2680,Solrød Strand,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/10/2024,2024Q3,42293,Villa,regular_sale,1958,2295000,-4,5,109,21055.045,Gustav Holms Vej 12,9210,Aalborg SA,North jutland,Jutland,3.35,1.13,4.34
9/10/2024,2024Q3,42242,Villa,regular_sale,1923,2695000,0,9,233,11566.523,Havnskovvej 24,4700,Næstved,Other islands,Zealand,3.35,1.13,4.34
9/10/2024,2024Q3,42205,Apartment,other_sale,1936,2020000,0,2,71,28450.705,Stationsvej 90E,5792,Ãrslev,Fyn & islands,Fyn & islands,3.35,1.13,4.34
9/9/2024,2024Q3,42508,Farm,regular_sale,1942,1250000,-14,12,286,4370.6294,Auningvej 60,8963,Auning,East & mid jutland,Jutland,3.35,1.13,4.34
9/9/2024,2024Q3,42475,Apartment,regular_sale,1933,6300000,-3,3,94,67021.27,"Strandvejen 429, st. th",2930,Klampenborg,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/9/2024,2024Q3,42417,Villa,regular_sale,1900,850000,-8,6,106,8018.868,MÃ¼llersvej 6,4780,Stege,Other islands,Zealand,3.35,1.13,4.34
9/9/2024,2024Q3,42387,Villa,regular_sale,1980,1250000,-16,5,96,13020.833,Højbjergvej 44,6000,Kolding,South jutland,Jutland,3.35,1.13,4.34
9/9/2024,2024Q3,42535,Townhouse,regular_sale,1977,1820000,-9,4,120,15166.667,Hasselvej 33,9530,Støvring,North jutland,Jutland,3.35,1.13,4.34
9/9/2024,2024Q3,42423,Villa,regular_sale,1967,1405000,1,5,119,11806.723,Bodilsvej 10C,7000,Fredericia,South jutland,Jutland,3.35,1.13,4.34
9/9/2024,2024Q3,42445,Apartment,regular_sale,1959,2425000,0,2,76,31907.895,"Dalstrøget 100, 3",2870,Dyssegård,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/9/2024,2024Q3,42426,Villa,regular_sale,1880,2825000,-6,5,169,16715.977,Løkkegravene 138B,5270,Odense N,Fyn & islands,Fyn & islands,3.35,1.13,4.34
9/9/2024,2024Q3,42478,Apartment,regular_sale,1980,2600000,0,4,112,23214.285,"Blommevangen 11, 2. tv",2765,Smørum,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/8/2024,2024Q3,86963,Villa,family_sale,1918,370000,0,4,137,2700.73,Stenskrogvej 19,9830,Tårs,North jutland,Jutland,3.35,1.13,4.34
9/8/2024,2024Q3,42621,Villa,regular_sale,1977,1575000,0,5,159,9905.66,Rosenvænget 30,4880,Nysted,Other islands,Zealand,3.35,1.13,4.34
9/8/2024,2024Q3,86899,Apartment,regular_sale,1975,2375000,0,1,60,39583.332,"Heimdalsgade 44, 1. tv",2200,København N,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/8/2024,2024Q3,86919,Villa,regular_sale,1974,970000,-3,4,117,8290.599,Hasselvej 7,6971,Spjald,South jutland,Jutland,3.35,1.13,4.34
9/8/2024,2024Q3,86909,Villa,regular_sale,1957,4520000,-6,5,171,26432.748,Munkholmvej 121,4300,Holbæk,Other islands,Zealand,3.35,1.13,4.34
9/8/2024,2024Q3,42611,Townhouse,regular_sale,2004,1650000,-5,4,101,16336.634,Bragesvej 43,6100,Haderslev,South jutland,Jutland,3.35,1.13,4.34
9/8/2024,2024Q3,86973,Villa,regular_sale,2003,2395000,-4,5,129,18565.89,Dahliavej 6,4420,Regstrup,Other islands,Zealand,3.35,1.13,4.34
9/8/2024,2024Q3,86969,Villa,regular_sale,1952,575000,-3,3,172,3343.0232,Legindvej 16,7752,Snedsted,South jutland,Jutland,3.35,1.13,4.34
9/8/2024,2024Q3,86901,Townhouse,regular_sale,1962,4155000,4,4,123,33780.49,Jønhøjvej 13,8230,Ãbyhøj,East & mid jutland,Jutland,3.35,1.13,4.34
9/8/2024,2024Q3,86905,Apartment,regular_sale,1966,2100000,0,4,89,23595.506,"Humlemarken 4, 2. th",3060,Espergærde,North Zealand,Zealand,3.35,1.13,4.34
9/7/2024,2024Q3,87011,Summerhouse,regular_sale,1979,1350000,-3,4,69,19565.217,Havrevangen 5,3310,Alsted,North Zealand,Zealand,3.35,1.13,4.34
9/7/2024,2024Q3,87025,Villa,regular_sale,1951,1100000,5,4,109,10091.743,Jernbanegade 37,6580,Vamdrup,South jutland,Jutland,3.35,1.13,4.34
9/7/2024,2024Q3,87022,Summerhouse,regular_sale,1968,695000,-13,3,63,11031.746,Brøndbækken 115,9560,Hadsund,North jutland,Jutland,3.35,1.13,4.34
9/7/2024,2024Q3,87032,Apartment,regular_sale,1940,3015000,0,2,56,53839.285,"Ãlandsgade 22, 2. th",2300,København S,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
9/7/2024,2024Q3,87007,Villa,regular_sale,1821,2700000,-4,8,182,14835.165,Nørregade 8,3700,Rønne,Bornholm,Bornholm,3.35,1.13,4.34
9/7/2024,2024Q3,87040,Summerhouse,regular_sale,1968,900000,0,3,61,14754.099,Gloryvej 16,7673,Harboøre,South jutland,Jutland,3.35,1.13,4.34
